year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,D,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,status_alive,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new,ind2_cat,age2,foreign_management,gender_m,m_region_loc,flag_asset_problem,total_assets_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,intang_assets_bs,curr_liab_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,share_eq_bs,subscribed_cap_bs,tang_assets_bs,extra_exp_pl_flag_high,extra_inc_pl_flag_high,inventories_pl_flag_high,material_exp_pl_flag_high,personnel_exp_pl_flag_high,curr_liab_bs_flag_high,liq_assets_bs_flag_high,subscribed_cap_bs_flag_high,extra_exp_pl_flag_error,extra_inc_pl_flag_error,inventories_pl_flag_error,material_exp_pl_flag_error,personnel_exp_pl_flag_error,curr_liab_bs_flag_error,liq_assets_bs_flag_error,subscribed_cap_bs_flag_error,extra_profit_loss_pl_flag_low,inc_bef_tax_pl_flag_low,profit_loss_year_pl_flag_low,share_eq_bs_flag_low,extra_profit_loss_pl_flag_high,inc_bef_tax_pl_flag_high,profit_loss_year_pl_flag_high,share_eq_bs_flag_high,extra_profit_loss_pl_flag_zero,inc_bef_tax_pl_flag_zero,profit_loss_year_pl_flag_zero,share_eq_bs_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_quad,profit_loss_year_pl_quad,share_eq_bs_quad,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,flag_miss_labor_avg,labor_avg_mod,d1_sales_mil_log_mod,d1_sales_mil_log_mod_sq,flag_miss_liq_assets_bs,flag_miss_foreign,flag_miss_material_exp_pl,flag_miss_m_region_loc,flag_miss_age,sales_mil_log_2013,sales_mil_2013,sales_2013,growth_log_2013_2012,fast_growth
2012,9309635584.0,2012-01-01,2012-12-31,1474.0740966796875,75366.6640625,46662.96484375,0.0,0.0,0.0,30911.111328125,25562.962890625,0.0,11292.5927734375,25100.0,116618.5234375,29711.111328125,11896.2958984375,174970.375,51707.40625,11111.111328125,30911.111328125,,0.0,365.0,0.0,1996.0,,1.0,0.0,0.0,1970.0,6059.0,male,Domestic,2712.0,27.0,2.0,2.0,Central,1996-12-30,,1,12.072371952860921,0.174970375,-1.7431386051033524,0.35351700209142445,16.0,0.0,27.0,256.0,0.0,male,Central,0.0,106277.775390625,0.0,0.0,0.0,0.14609880610146145,0.06454002726711593,0.6665043921721034,0.06799034349922094,0.1698065248367045,0.0,0.4390660669386409,0.29085207339456354,0.23617355470364998,0.7091479266054365,0.4865307545246306,0.10454783502275995,0.29085207339456354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02134486114427243,0.0046226868091420546,0.2367121750983064,42.0,0,0,0,0,0,0.2291666716337204,0.35351700209142445,0.1249742707677082,0,0,0,0,0,-1.463111422621584,0.2315148125,231514.8125,0.2800271824817684,0
2012,9313107968.0,2012-01-01,2012-12-31,34129.62890625,71500.0,55548.1484375,74.0740737915039,0.0,-74.0740737915039,223996.296875,-29877.77734375,0.0,0.0,4866.66650390625,575100.0,94585.1875,-30292.591796875,683737.0625,218481.484375,11111.111328125,223996.296875,,0.0,365.0,0.0,1993.0,,2.0,0.0,0.5,1957.0,8539.0,mix,Domestic,5610.0,56.0,3.0,1.0,Central,1993-08-15,,1,13.43532871114992,0.6837370625,-0.3801818468143546,0.013678668298956143,19.0,0.0,56.0,361.0,0.0,mix,Central,0.0,295496.296875,0.00010833707554284276,0.0,-0.00010833707554284276,-0.0436977589521118,0.0,0.8411128071618905,-0.04430444604847642,0.13833561567389804,0.0,0.18798255350386953,0.7580341927931309,0.01646946697936094,0.24196580720686908,0.7393713108608647,0.03760152477587626,0.7580341927931309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.173692193717562e-08,0.001909494137436867,0.001962883939662358,0.5466699353241135,55.0,0,0,0,0,0,1.7196969985961914,0.013678668298956143,0.00018710596643286773,0,0,0,0,0,-0.332932608502681,0.7168185,716818.5,0.04724923831167355,0
2012,9314761728.0,2012-01-01,2012-12-31,470.370361328125,25229.62890625,0.0,0.0,0.0,0.0,2007.4073486328125,1114.8148193359375,100.0,0.0,25229.62890625,12559.2587890625,0.0,1114.8148193359375,14144.4443359375,27237.037109375,0.0,1907.4073486328125,,0.0,365.0,0.0,1994.0,,1.0,0.0,0.0,,6930.0,male,Domestic,2630.0,26.0,2.0,3.0,East,1994-02-09,,1,9.55707719953793,0.0141444443359375,-4.258433358426343,-0.03701268406586422,18.0,0.0,26.0,324.0,0.0,male,East,0.0,27337.036254882812,0.0,0.0,0.0,0.0788164450195807,0.0,0.8879287507359027,0.0788164450195807,0.0,0.0036580410205271784,0.0,0.07343178426206531,0.9229101747174075,0.9229101747174075,0.9963419902371475,0.0,0.06977374324153814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006212032005524587,0.006212032005524587,0.9926973615097202,47.82560190593793,0,0,1,0,1,0.7374840656151743,-0.03701268406586422,0.0013699387817594792,0,0,0,0,0,-5.324585245097498,0.00487037060546875,4870.37060546875,-1.0661518866711548,0
2012,9320742912.0,2012-01-01,2012-12-31,244.44444274902344,4877.77783203125,3014.814697265625,0.0,0.0,0.0,937.0370483398436,1770.370361328125,0.0,2018.5185546875,2711.111083984375,39911.109375,14033.3330078125,1770.370361328125,53040.7421875,7377.77783203125,11111.111328125,937.0370483398436,,0.0,365.0,0.0,2006.0,,1.0,0.0,0.0,,2381.0,male,Domestic,5630.0,56.0,3.0,2.0,East,2006-06-21,,1,10.878815617738843,0.0530407421875,-2.9366949402254323,-0.1792210364200022,6.0,0.0,56.0,36.0,0.0,male,East,0.0,5814.814880371094,0.0,0.0,0.0,0.033377556352243966,0.038056001319740206,0.752461367035806,0.033377556352243966,0.2645764827008719,0.0,0.5184713115189015,0.1611464969423142,0.46624202829503586,0.8388535030576858,1.0,1.0,0.1611464969423142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0011140612680472215,0.0011140612680472215,1.0,47.82560190593793,0,0,1,0,0,0.1666666716337204,-0.1792210364200022,0.032120179895459754,0,0,0,0,0,-1.8477420966346907,0.15759259375,157592.59375,1.0889528435907416,1
2012,9332408320.0,2012-01-01,2012-12-31,7.407407283782959,18896.296875,16377.77734375,0.0,0.0,0.0,0.0,744.4444580078125,0.0,18.518518447875977,2448.148193359375,81259.2578125,29807.408203125,592.5925903320312,59870.37109375,2518.5185546875,1851.851806640625,0.0,,0.0,365.0,0.0,2009.0,,2.0,0.0,0.0,1962.0,2722.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2009-01-15,,1,10.999937022225726,0.05987037109375,-2.8155735357385474,0.022522109722110883,3.0,0.0,56.0,9.0,0.0,male,Central,0.0,18896.296875,0.0,0.0,0.0,0.012434271650698466,0.00030931023325173886,1.0,0.009897927464055644,0.49786576663188015,0.0,0.8667188842390581,0.0,0.12955703488117298,1.0,0.13328106408084256,0.09800077861237692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00015461111148336356,9.796896808370698e-05,0.01776384204252166,50.0,0,0,0,0,0,0.4930555522441864,0.022522109722110883,0.0005072454263348016,0,0,0,0,0,-2.2118307297255817,0.1095,109500.0,0.6037428060129657,0
2012,9339927552.0,2012-01-01,2012-12-31,16229.6298828125,15803.7041015625,67100.0,0.0,0.0,0.0,101744.453125,5085.18505859375,0.0,5822.22216796875,1744.4444580078125,24955.5546875,18622.22265625,4577.77783203125,38744.4453125,50562.96484375,20370.37109375,101744.453125,,0.0,365.0,0.0,1996.0,,1.0,0.0,0.0,1975.0,6657.0,male,Domestic,3312.0,33.0,2.0,2.0,East,1996-12-18,,1,10.564742677732168,0.0387444453125,-3.250767880232105,0.3811013437636035,16.0,0.0,33.0,256.0,0.0,male,East,0.0,117548.1572265625,0.0,0.0,0.0,0.1312493963348375,0.1502724357261696,0.6441066451259445,0.11815313898827029,0.4806423864388625,0.0,0.5708298758837312,0.8655554925365404,0.014840253553661139,0.13444450746345957,0.43014680992654664,0.17329383611253144,0.8655554925365404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017226404038259258,0.013960164252781517,0.18502627808998465,37.0,0,0,0,1,0,0.2083333432674408,0.3811013437636035,0.14523823421842427,0,0,0,0,0,-3.5316858194875707,0.0292555546875,29255.5546875,-0.2809179392554655,0
2012,9342227456.0,2012-01-01,2012-12-31,762.9629516601564,14988.888671875,125.9259262084961,0.0,0.0,0.0,5877.77783203125,203.70370483398435,0.0,0.0,1840.74072265625,4300.0,70.37036895751953,181.48147583007812,5433.33349609375,20885.185546875,11111.111328125,5877.77783203125,,0.0,365.0,0.0,1992.0,,1.0,0.0,0.0,,3178.0,male,Domestic,5630.0,56.0,3.0,1.0,Central,1992-12-15,,1,8.600308128082649,0.00543333349609375,-5.215202429881626,-0.3780534508427058,20.0,0.0,56.0,400.0,0.0,male,Central,0.0,20866.66650390625,0.0,0.0,0.0,0.03749147829420657,0.0,0.791411019237352,0.033401497618460695,0.012951601260646291,0.0,0.006034788843005791,0.28168264590469816,0.08821441231696794,0.7183173540953018,1.0,0.5324813777056817,0.28168264590469816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0014056109446849625,0.0011156600431560355,1.0,47.82560190593793,0,0,1,0,0,0.0833333358168602,-0.3780534508427058,0.14292441169407819,0,0,0,0,0,-4.391852563890255,0.01237777734375,12377.77734375,0.8233498659913714,1
2012,9345003520.0,2012-01-01,2012-12-31,24629.62890625,8429.6298828125,287503.71875,0.0,0.0,0.0,373303.71875,-11166.6669921875,0.0,711.111083984375,3566.666748046875,39955.5546875,12503.7041015625,-11311.111328125,72744.4453125,19066.666015625,14814.814453125,373303.71875,,0.0,365.0,0.0,,,,0.0951523697650445,,,,,,5510.0,55.0,3.0,3.0,Central,2006-01-01,,1,11.19470782902591,0.0727444453125,-2.620802728938364,0.0,10.141255605381167,1.0,55.0,,,,Central,0.0,381733.3486328125,0.0,0.0,0.0,-0.15350542497392144,0.009775469191215094,0.5492591842010274,-0.15549106573751498,0.1718853453050378,0.0,0.7531532672733512,0.9779174915867229,0.009343345979126479,0.022082508413277042,0.04994760369748344,0.038809327259943696,0.9779174915867229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.023563915496424226,0.024177471524188206,0.0024947631151208613,47.82560190593793,0,0,1,0,0,0.75,0.0,0.0,0,1,0,0,1,-2.49509165379976,0.082488890625,82488.890625,0.12571107513860413,0
2012,9350552576.0,2012-01-01,2012-12-31,0.0,4566.66650390625,2300.0,0.0,0.0,0.0,0.0,381.4814758300781,0.0,2885.185302734375,911.111083984375,10170.3701171875,9707.4072265625,381.4814758300781,20811.111328125,2255.5556640625,1851.851806640625,0.0,,0.0,365.0,0.0,2008.0,,1.0,0.0,0.0,1957.0,3233.0,male,Domestic,3312.0,33.0,2.0,1.0,Central,2008-02-11,,1,9.94324232152375,0.020811111328125,-3.872268236440524,0.03237464732878648,4.0,0.0,33.0,16.0,0.0,male,Central,0.0,4566.66650390625,0.0,0.0,0.0,0.018330663356479586,0.13863677231091526,0.4886990395098622,0.018330663356479586,0.46645309198089324,0.0,0.5036496529870571,0.0,0.19951338316582257,1.0,0.4939173163035084,0.40551500860782846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00033601321908858345,0.00033601321908858345,0.24395431534445994,55.0,0,0,0,0,1,0.7374840656151743,0.03237464732878648,0.0010481177896633014,0,0,0,0,0,-3.932981837981469,0.019585185546875,19585.185546875,-0.06071360154094485,0
2012,9352179712.0,2012-01-01,2012-12-31,0.0,1451.851806640625,3077.77783203125,0.0,0.0,0.0,0.0,-411.1111145019531,0.0,559.25927734375,585.1851806640625,9022.22265625,8607.4072265625,-455.5555419921875,18214.814453125,-1625.9259033203125,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,1.0,0.0,,2427.0,male,Foreign,5610.0,56.0,3.0,3.0,Central,2010-05-04,,1,9.809990522902996,0.018214814453125,-4.005520035061277,0.2550103276702105,2.0,0.0,56.0,4.0,1.0,male,Central,0.0,1451.851806640625,0.0,0.0,0.0,-0.022570151102001557,0.030703539626109198,0.4953233358192191,-0.025010166486435483,0.47254981645370436,0.0,1.0,0.0,0.4030612339272397,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000509411720767182,0.0006255084276792206,1.0,47.82560190593793,0,0,1,0,0,0.1875,0.2550103276702105,0.06503026721846812,0,0,0,0,0,-4.185729109757153,0.015211111328125,15211.111328125,-0.18020907469587577,0
2012,9366802432.0,2012-01-01,2012-12-31,2200.0,970.370361328125,1096.2962646484375,0.0,0.0,0.0,67096.296875,-811.111083984375,0.0,0.0,714.8148193359375,207.40740966796875,0.0,-814.8148193359375,1851.851806640625,-21918.517578125,92.59259033203124,67096.296875,,0.0,365.0,0.0,1993.0,,1.0,0.0,1.0,1972.0,3174.0,female,Domestic,5610.0,56.0,3.0,3.0,East,1993-11-14,,1,7.523941393991891,0.001851851806640625,-6.291569163972383,0.0,19.0,0.0,56.0,361.0,0.0,female,East,0.0,68066.66723632812,0.0,0.0,0.0,-0.4379999960449218,0.0,0.11200000395507823,-0.44000001318359405,0.0,0.0,0.01610621335171423,0.9857438243897121,0.01050168677796569,0.014256175610287922,-0.32201543674855854,0.0013603220796832738,0.9857438243897121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1918439965353515,0.19360001160156293,0.10369394150436491,40.0,0,0,0,0,0,0.0833333358168602,0.0,0.0,0,0,0,0,0,-6.291569163972383,0.001851851806640625,1851.851806640625,0.0,0
2012,9372996608.0,2012-01-01,2012-12-31,0.0,0.0,1170.370361328125,0.0,0.0,0.0,3625.926025390625,292.59259033203125,0.0,0.0,0.0,6825.92578125,5555.5556640625,262.96295166015625,12674.07421875,2455.5556640625,1851.851806640625,3625.926025390625,,0.0,365.0,0.0,2009.0,,1.0,0.0,1.0,1959.0,2671.0,female,Domestic,5610.0,56.0,3.0,2.0,East,2009-09-02,,1,9.447313785851009,0.01267407421875,-4.368196772113265,-0.2685045773832684,3.0,0.0,56.0,9.0,0.0,female,East,0.0,3625.926025390625,0.0,0.0,0.0,0.02308591422789448,0.0,0.5385739158093092,0.020748099397361063,0.43834015551555017,0.0,0.322778333902176,1.0,0.0,0.0,0.677221666097824,0.5107252033475016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005329594357377008,0.0004304836286027745,0.4586291850323126,53.0,0,0,0,0,0,0.449999988079071,-0.2685045773832684,0.07209470807576757,0,0,0,0,0,-3.6738813956391723,0.02537777734375,25377.77734375,0.6943153764740928,0
2012,9376814080.0,2012-01-01,2012-12-31,21388.888671875,50359.2578125,18.518518447875977,0.0,0.0,0.0,284929.625,20914.814453125,0.0,30448.1484375,703.7036743164062,383522.21875,7274.07421875,20914.814453125,434537.03125,92677.78125,18911.111328125,284929.625,,0.0,365.0,0.0,2001.0,2015.0,1.0,0.0,0.0,1949.0,4655.0,male,Domestic,5610.0,56.0,3.0,2.0,West,2001-08-01,2015-09-04,1,12.982036447328673,0.43453703125,-0.8334741106356007,0.027855063164580085,11.0,0.0,56.0,121.0,0.0,male,West,0.0,335288.8828125,0.0,0.0,0.0,0.04813125913103637,0.07007031909320156,0.8825996202136109,0.04813125913103637,0.016739825827560006,0.0,5.523153136643629e-05,0.8498033773441219,0.0020987981122831648,0.1501966226558781,0.2764117332868063,0.05640244069380749,0.8498033773441219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002316618105538972,0.002316618105538972,0.07640344629861653,63.0,0,0,0,0,0,0.25,0.027855063164580085,0.0007759045439027463,0,0,0,0,0,-4.7229532460585375,0.008888888671875,8888.888671875,-3.8894791354229366,0
2012,9387614208.0,2012-01-01,2012-12-31,12574.07421875,50388.890625,99055.5546875,0.0,0.0,0.0,22381.482421875,-11548.1484375,0.0,4359.25927734375,11566.6669921875,65351.8515625,16607.408203125,-11692.5927734375,87729.6328125,-30459.259765625,11259.2587890625,22381.482421875,,0.0,365.0,0.0,1992.0,,1.0,0.0,0.0,1986.0,3254.0,male,Domestic,2829.0,28.0,2.0,3.0,Central,1992-06-17,,1,11.382015009686793,0.0877296328125,-2.4334955482774814,-0.4476388352028722,20.0,0.0,28.0,400.0,0.0,male,Central,0.0,72770.373046875,0.0,0.0,0.0,-0.13163338392377932,0.049689701616106946,0.7449233453669313,-0.13327985537597625,0.18930215106016862,0.0,1.0,0.30756311235972333,0.1589474741971824,0.6924368876402767,-0.41856676680775956,0.15472311488371585,0.30756311235972333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017327347763225084,0.017763519849041145,0.17519813827590136,26.0,0,0,0,1,0,0.2291666716337204,-0.4476388352028722,0.20038052678178414,0,0,0,0,0,-2.3181124426400705,0.0984592578125,98459.2578125,0.11538310563741083,0
2012,9390709760.0,2012-01-01,2012-12-31,1855.5555419921875,1433.3333740234375,2418.5185546875,0.0,0.0,0.0,977.7777709960936,-10270.3701171875,0.0,1125.9259033203125,307.40740966796875,32551.8515625,21118.517578125,-10362.962890625,45581.48046875,-49822.22265625,888.888916015625,977.7777709960936,,0.0,365.0,0.0,1999.0,,1.0,0.0,1.0,1986.0,1927.0,female,Domestic,5630.0,56.0,3.0,3.0,Central,1999-10-06,,1,10.727256782938053,0.04558148046875,-3.0882537750262222,0.09541582553334527,13.0,0.0,56.0,169.0,0.0,female,Central,0.0,2411.1111450195312,0.0,0.0,0.0,-0.22531892364112036,0.024701389506034822,0.7141464302550917,-0.22735029191800157,0.4633135510507068,0.0,1.0,0.40552994540124077,0.1274961588987548,0.5944700545987591,-1.0,0.3686636005361024,0.40552994540124077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05076861735079303,0.05168815523520053,1.0,26.0,0,0,0,1,0,0.3541666567325592,0.09541582553334527,0.009104179762209782,0,0,0,0,0,-3.3490266656809142,0.03511851953125,35118.51953125,-0.260772890654692,0
2012,9392473088.0,2012-02-06,2012-12-31,829.629638671875,5240.74072265625,511.1111145019531,0.0,0.0,0.0,0.0,3033.333251953125,0.0,0.0,2648.148193359375,11074.07421875,162.9629669189453,2877.77783203125,15133.3330078125,4729.62939453125,1851.851806640625,0.0,,0.0,329.0,1.0,2012.0,,1.0,0.0,0.0,1979.0,1791.0,male,Domestic,3312.0,33.0,2.0,2.0,East,2012-01-31,,1,9.624655073851143,0.0151333330078125,-4.190855484113132,0.0,0.0,1.0,33.0,0.0,0.0,male,East,0.0,5240.74072265625,0.0,0.0,0.0,0.2004405275683277,0.0,0.7317670346005781,0.19016153484137388,0.01076847822187066,0.0,0.0975265027503399,0.0,0.5053003637274334,1.0,0.9024734564876652,0.3533568830518333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04017640509186954,0.036161409333227056,0.8144583396647938,33.0,0,0,0,1,1,0.7374840656151743,0.0,0.0,0,0,0,0,0,-3.1965346790784204,0.040903703125,40903.703125,0.9943208050347114,1
2012,9398909952.0,2012-01-01,2012-12-31,1774.0740966796875,80300.0,6203.70361328125,0.0,0.0,0.0,4744.4443359375,3874.073974609375,0.0,0.0,80300.0,11274.07421875,5655.5556640625,3374.073974609375,22951.8515625,78840.7421875,11111.111328125,4744.4443359375,,0.0,365.0,0.0,2002.0,,1.0,0.0,0.0,1957.0,5233.0,male,Domestic,2829.0,28.0,2.0,1.0,Central,2002-05-21,,1,10.041153890338963,0.0229518515625,-3.774356667625311,-0.5175481435076743,10.0,0.0,28.0,100.0,0.0,male,Central,0.0,85044.4443359375,0.0,0.0,0.0,0.16879134844785465,0.0,0.49120543447441095,0.14700661362424122,0.24640956084357302,0.0,0.07294660646821031,0.055787822155628164,0.9442121778443718,0.9442121778443718,0.9270534107562394,0.13065064290660244,0.055787822155628164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028490519310845085,0.021610944449266947,0.8594280263947767,55.0,0,0,0,0,0,0.0833333358168602,-0.5175481435076743,0.26785608084824025,0,0,0,0,0,-4.022954566135428,0.0179,17900.0,-0.2485978985101167,0
2012,9407185920.0,2012-01-01,2012-12-31,1848.148193359375,17711.111328125,40225.92578125,0.0,0.0,0.0,56177.77734375,-23844.4453125,0.0,9266.6669921875,466.6666564941406,70922.21875,28674.07421875,-23888.888671875,79133.3359375,32722.22265625,11111.111328125,56177.77734375,,0.0,365.0,0.0,1995.0,,1.0,0.0,0.0,1961.0,7713.0,male,Domestic,5630.0,56.0,3.0,2.0,West,1995-11-19,,1,11.278889505398187,0.0791333359375,-2.536621052566087,-0.6115333843539974,17.0,0.0,56.0,289.0,0.0,male,West,0.0,73888.888671875,0.0,0.0,0.0,-0.30131985502712144,0.11710193791787536,0.896236938703239,-0.3018814812854925,0.3623513893234194,0.0,0.5444110272098538,0.7603007482386652,0.006315789354560589,0.23969925176133475,0.4428571500318878,0.1503759432283128,0.7603007482386652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09079365503356548,0.09113242874312318,0.19612245533436598,51.0,0,0,0,0,0,0.4166666567325592,-0.6115333843539974,0.3739730801794539,0,0,0,0,0,-2.987764103904814,0.0504,50400.0,-0.4511430513387271,0
2012,9418112000.0,2012-01-01,2012-12-31,0.0,49751.8515625,114548.1484375,0.0,0.0,0.0,28240.740234375,-17500.0,0.0,4529.62939453125,8718.5185546875,219377.78125,47007.40625,-17003.703125,248888.890625,-36555.5546875,1851.851806640625,28240.740234375,,0.0,365.0,0.0,2008.0,,2.0,0.0,0.0,1970.5,1921.5,male,Domestic,5629.0,56.0,3.0,2.0,East,2008-03-04,,1,12.42476185347045,0.248888890625,-1.3907487044938245,0.5353552020757655,4.0,0.0,56.0,16.0,0.0,male,East,0.0,77992.591796875,0.0,0.0,0.0,-0.07031249950953893,0.01819940369036409,0.8814285792311064,-0.06831844957925189,0.1888690416513041,0.0,1.0,0.3620951629345205,0.11178649604816483,0.6379048370654795,-0.46870547375455607,0.02374394495651092,0.3620951629345205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004943847587278912,0.004667410552912782,0.21968482112748286,41.5,0,0,0,0,0,0.8263888955116272,0.5353552020757655,0.2866051923895837,0,0,0,0,0,-1.0230307576464424,0.35950371875,359503.71875,0.3677179468473821,0
2012,9422439424.0,2012-01-01,2012-12-31,562.9629516601562,78414.8125,744.4444580078125,0.0,0.0,0.0,16511.111328125,4359.25927734375,0.0,0.0,77000.0,24300.0,5644.4443359375,4140.74072265625,32914.81640625,35162.96484375,11111.111328125,16511.111328125,,0.0,365.0,0.0,1991.0,,2.0,0.5,0.0,1939.0,2248.0,male,mix,2829.0,28.0,2.0,2.0,Central,1991-10-14,,1,10.401678182072354,0.03291481640625,-3.4138323758919196,-0.022365235889834967,21.0,0.0,28.0,441.0,1.0,male,Central,0.0,94925.923828125,0.0,0.0,0.0,0.1324406377826855,0.0,0.7382693465483167,0.125801726236273,0.17148642928069652,0.0,0.007842372536249637,0.17393679895094186,0.8111588162093415,0.8260632010490582,0.3704253108709993,0.11705033651548155,0.17393679895094186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017540522536284502,0.01582607432402618,0.13721491093387644,73.0,0,0,0,0,0,0.0833333358168602,-0.022365235889834967,0.0005002037764079621,0,0,0,0,0,-3.8544531365338974,0.021185185546875,21185.185546875,-0.44062076064197786,0
